<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,RSI,Signal RSI
USDJPY,20010103,215900,113.6,113.61,113.6,113.61,4,53.703156519679105,0.0
USDJPY,20010103,220000,113.61,113.61,113.59,113.6,4,45.42935928019495,0.0
USDJPY,20010103,220100,113.6,113.6,113.6,113.6,4,45.42935928019495,0.0
USDJPY,20010103,220200,113.61,113.61,113.6,113.6,4,45.42935928019495,0.0
USDJPY,20010103,220300,113.59,113.59,113.59,113.59,4,38.09832864169464,0.0
USDJPY,20010103,220400,113.59,113.59,113.58,113.58,4,32.45766304544554,0.0
USDJPY,20010103,220500,113.59,113.6,113.59,113.59,4,41.745942866511996,0.0
USDJPY,20010103,220600,113.59,113.59,113.57,113.57,4,32.206594791429566,0.0
USDJPY,20010103,220700,113.58,113.58,113.56,113.56,4,28.677955283688874,0.0
USDJPY,20010103,220800,113.56,113.56,113.56,113.56,4,28.677955283688874,0.0
USDJPY,20010103,220900,113.57,113.57,113.55,113.56,4,28.677955283688874,0.0
USDJPY,20010103,221000,113.56,113.56,113.55,113.55,4,25.226001654718672,0.0
USDJPY,20010103,221100,113.56,113.56,113.56,113.56,4,33.80657497112831,1.0
USDJPY,20010103,221200,113.56,113.56,113.55,113.55,4,30.088250216880112,0.0
USDJPY,20010103,221300,113.55,113.55,113.54,113.55,4,30.088250216880112,0.0
USDJPY,20010103,221400,113.55,113.56,113.54,113.54,4,26.684382538525128,0.0
USDJPY,20010103,221500,113.54,113.54,113.54,113.54,4,26.684382538525128,0.0
USDJPY,20010103,221600,113.55,113.55,113.54,113.55,4,35.18794481779203,1.0
USDJPY,20010103,221700,113.55,113.56,113.55,113.56,4,42.38455537166969,0.0
USDJPY,20010103,221800,113.56,113.56,113.56,113.56,4,42.38455537166969,0.0
USDJPY,20010103,221900,113.56,113.56,113.56,113.56,4,42.38455537166969,0.0
USDJPY,20010103,222000,113.56,113.56,113.56,113.56,4,42.384555371669684,0.0
USDJPY,20010103,222100,113.56,113.56,113.56,113.56,4,42.38455537166969,0.0
USDJPY,20010103,222200,113.56,113.56,113.56,113.56,4,42.38455537166969,0.0
USDJPY,20010103,222300,113.54,113.54,113.54,113.54,4,31.479308754083007,0.0
USDJPY,20010103,222400,113.54,113.54,113.54,113.54,4,31.479308754083007,0.0
USDJPY,20010103,222700,113.54,113.54,113.54,113.54,4,31.479308754083007,0.0
USDJPY,20010103,222900,113.54,113.54,113.54,113.54,4,31.479308754083007,0.0
USDJPY,20010103,223000,113.55,113.55,113.55,113.55,4,41.58688377044643,0.0
USDJPY,20010103,223100,113.55,113.55,113.55,113.55,4,41.58688377044643,0.0
USDJPY,20010103,223300,113.55,113.55,113.55,113.55,4,41.58688377044643,0.0
USDJPY,20010103,223400,113.55,113.56,113.55,113.56,4,50.674514235374936,0.0
USDJPY,20010103,223500,113.56,113.56,113.56,113.56,4,50.674514235374936,0.0
USDJPY,20010103,223600,113.56,113.56,113.56,113.56,4,50.674514235374936,0.0
USDJPY,20010103,223700,113.56,113.56,113.56,113.56,4,50.674514235374936,0.0
USDJPY,20010103,224000,113.57,113.57,113.56,113.56,4,50.674514235374936,0.0
USDJPY,20010103,224100,113.56,113.57,113.56,113.57,4,59.745903157559944,0.0
USDJPY,20010103,224200,113.57,113.58,113.57,113.57,4,59.745903157559944,0.0
USDJPY,20010103,224300,113.57,113.57,113.56,113.56,4,49.242861964702236,0.0
USDJPY,20010103,224400,113.56,113.56,113.56,113.56,4,49.242861964702236,0.0
USDJPY,20010103,224500,113.56,113.56,113.56,113.56,4,49.242861964702236,0.0
USDJPY,20010103,224600,113.56,113.56,113.56,113.56,4,49.242861964702236,0.0
USDJPY,20010103,224700,113.56,113.6,113.56,113.6,4,73.9146998091185,0.0
USDJPY,20010103,224800,113.6,113.6,113.6,113.6,4,73.9146998091185,0.0
USDJPY,20010103,224900,113.6,113.6,113.6,113.6,4,73.91469980911852,0.0
USDJPY,20010103,225000,113.6,113.61,113.6,113.61,4,77.35207441296862,0.0
USDJPY,20010103,225100,113.62,113.62,113.61,113.61,4,77.35207441296862,0.0
USDJPY,20010103,225200,113.61,113.62,113.61,113.62,4,80.35444738281954,0.0
USDJPY,20010103,225300,113.62,113.62,113.62,113.62,4,80.35444738281954,0.0
USDJPY,20010103,225400,113.63,113.63,113.63,113.63,4,82.97238556090845,0.0
USDJPY,20010103,225500,113.63,113.64,113.63,113.64,4,85.1093335660092,0.0
USDJPY,20010103,225600,113.64,113.64,113.63,113.64,4,85.10933356600921,0.0
USDJPY,20010103,225700,113.64,113.64,113.64,113.64,4,85.1093335660092,0.0
USDJPY,20010103,225800,113.64,113.64,113.64,113.64,4,85.1093335660092,0.0
USDJPY,20010103,225900,113.64,113.65,113.64,113.65,4,87.25989514838325,0.0
USDJPY,20010103,230000,113.66,113.71,113.66,113.7,4,92.83323553186581,0.0
USDJPY,20010103,230100,113.7,113.7,113.7,113.7,4,92.83323553186581,0.0
USDJPY,20010103,230200,113.7,113.72,113.69,113.72,4,94.04230253584892,0.0
USDJPY,20010103,230300,113.72,113.72,113.72,113.72,4,94.04230253584892,0.0
USDJPY,20010103,230400,113.72,113.72,113.72,113.72,4,94.04230253584892,0.0
USDJPY,20010103,230500,113.72,113.72,113.72,113.72,4,94.04230253584892,0.0
USDJPY,20010103,230600,113.72,113.72,113.72,113.72,4,94.04230253584892,0.0
USDJPY,20010103,230700,113.72,113.72,113.7,113.7,4,75.57413384977824,0.0
USDJPY,20010103,230800,113.7,113.71,113.7,113.71,4,77.91001473454233,0.0
USDJPY,20010103,230900,113.71,113.71,113.71,113.71,4,77.91001473454233,0.0
USDJPY,20010103,231000,113.71,113.71,113.71,113.71,4,77.91001473454233,0.0
USDJPY,20010103,231100,113.73,113.74,113.73,113.74,4,83.7373236725425,0.0
USDJPY,20010103,231200,113.73,113.74,113.72,113.72,4,70.40335587127228,0.0
USDJPY,20010103,231300,113.72,113.72,113.72,113.72,4,70.40335587127228,0.0
USDJPY,20010103,231400,113.72,113.74,113.72,113.73,4,72.90522846740285,0.0
USDJPY,20010103,231500,113.74,113.74,113.74,113.74,4,75.16598761298027,0.0
USDJPY,20010103,231600,113.74,113.74,113.74,113.74,4,75.16598761298027,0.0
USDJPY,20010103,231700,113.74,113.75,113.74,113.75,4,77.35712559636316,0.0
USDJPY,20010103,231800,113.75,113.75,113.75,113.75,4,77.35712559636316,0.0
USDJPY,20010103,231900,113.75,113.75,113.75,113.75,4,77.35712559636316,0.0
USDJPY,20010103,232000,113.75,113.76,113.75,113.76,4,79.60466692417728,0.0
USDJPY,20010103,232100,113.76,113.76,113.76,113.76,4,79.60466692417728,0.0
USDJPY,20010103,232200,113.76,113.76,113.76,113.76,4,79.60466692417728,0.0
USDJPY,20010103,232300,113.76,113.78,113.76,113.78,4,83.6569014612154,0.0
USDJPY,20010103,232400,113.78,113.78,113.78,113.78,4,83.6569014612154,0.0
USDJPY,20010103,232500,113.78,113.78,113.78,113.78,4,83.6569014612154,0.0
USDJPY,20010103,232600,113.78,113.78,113.78,113.78,4,83.6569014612154,0.0
USDJPY,20010103,232700,113.79,113.82,113.79,113.82,4,89.34943115485424,0.0
USDJPY,20010103,232800,113.82,113.82,113.8,113.82,4,89.34943115485424,0.0
USDJPY,20010103,232900,113.83,113.83,113.83,113.83,4,90.3263748520449,0.0
USDJPY,20010103,233000,113.83,113.83,113.83,113.83,4,90.32637485204492,0.0
USDJPY,20010103,233100,113.84,113.84,113.83,113.84,4,91.25651940791214,0.0
USDJPY,20010103,233200,113.84,113.87,113.84,113.86,4,92.75661072924795,0.0
USDJPY,20010103,233300,113.86,113.86,113.86,113.86,4,92.75661072924795,0.0
USDJPY,20010103,233400,113.86,113.86,113.86,113.86,4,92.75661072924795,0.0
USDJPY,20010103,233500,113.86,113.86,113.86,113.86,4,92.75661072924795,0.0
USDJPY,20010103,233600,113.84,113.84,113.83,113.83,4,68.90514830502393,-1.0
USDJPY,20010103,233900,113.83,113.83,113.81,113.81,4,58.166773888595856,0.0
USDJPY,20010103,234000,113.82,113.82,113.82,113.82,4,61.405450151756405,0.0
USDJPY,20010103,234100,113.82,113.83,113.82,113.83,4,64.37560038859655,0.0
USDJPY,20010103,234200,113.83,113.83,113.83,113.83,4,64.37560038859655,0.0
USDJPY,20010103,234300,113.83,113.83,113.83,113.83,4,64.37560038859655,0.0
USDJPY,20010103,234400,113.83,113.85,113.83,113.84,4,67.49949646301343,0.0
USDJPY,20010103,234500,113.84,113.86,113.84,113.86,4,72.66270075800398,0.0
USDJPY,20010103,234600,113.87,113.87,113.85,113.85,4,66.93673881839838,-1.0
USDJPY,20010103,234700,113.84,113.84,113.84,113.84,4,61.70060177955309,0.0
USDJPY,20010103,234800,113.84,113.87,113.84,113.87,4,69.42718975126297,0.0
USDJPY,20010103,234900,113.88,113.9,113.88,113.89,4,73.29512952859824,0.0
USDJPY,20010103,235000,113.89,113.89,113.89,113.89,4,73.29512952859824,0.0
USDJPY,20010103,235100,113.89,113.91,113.89,113.91,4,76.71211928884696,0.0
USDJPY,20010103,235200,113.91,113.91,113.91,113.91,4,76.71211928884695,0.0
USDJPY,20010103,235300,113.92,113.94,113.92,113.94,4,80.952076433864,0.0
USDJPY,20010103,235400,113.94,113.94,113.94,113.94,4,80.952076433864,0.0
USDJPY,20010103,235500,113.94,113.94,113.94,113.94,4,80.952076433864,0.0
USDJPY,20010103,235600,113.92,113.92,113.9,113.9,4,62.118085797630734,-1.0
USDJPY,20010103,235700,113.9,113.91,113.9,113.91,4,64.35106950514344,0.0
USDJPY,20010103,235800,113.9,113.9,113.9,113.9,4,60.50988931769609,0.0
USDJPY,20010103,235900,113.9,113.9,113.9,113.9,4,60.50988931769609,0.0
USDJPY,20010104,0,113.9,113.9,113.9,113.9,4,60.50988931769609,0.0
USDJPY,20010104,100,113.86,113.86,113.84,113.84,4,41.80835342497385,0.0
USDJPY,20010104,200,113.84,113.84,113.84,113.84,4,41.80835342497385,0.0
USDJPY,20010104,300,113.84,113.84,113.84,113.84,4,41.80835342497385,0.0
USDJPY,20010104,400,113.84,113.84,113.83,113.83,4,39.2811625278981,0.0
USDJPY,20010104,500,113.83,113.83,113.83,113.83,4,39.2811625278981,0.0
USDJPY,20010104,600,113.84,113.89,113.84,113.87,4,52.57885724447372,0.0
USDJPY,20010104,700,113.87,113.87,113.87,113.87,4,52.57885724447372,0.0
USDJPY,20010104,800,113.87,113.87,113.87,113.87,4,52.57885724447372,0.0
USDJPY,20010104,900,113.87,113.87,113.85,113.86,4,49.21349964517894,0.0
USDJPY,20010104,1000,113.86,113.86,113.86,113.86,4,49.21349964517894,0.0
USDJPY,20010104,1100,113.86,113.86,113.86,113.86,4,49.21349964517894,0.0
USDJPY,20010104,1200,113.86,113.89,113.86,113.89,4,59.03738078010705,0.0
USDJPY,20010104,1300,113.89,113.9,113.89,113.9,4,61.69706624553966,0.0
USDJPY,20010104,1400,113.91,113.92,113.9,113.91,4,64.20032815317856,0.0
USDJPY,20010104,1500,113.9,113.9,113.89,113.89,4,56.278403630025174,0.0
USDJPY,20010104,1600,113.89,113.92,113.89,113.92,4,63.54493665980917,0.0
USDJPY,20010104,1700,113.92,113.94,113.92,113.94,4,67.43115360883789,0.0
USDJPY,20010104,1800,113.94,113.96,113.94,113.94,4,67.43115360883789,0.0
USDJPY,20010104,1900,113.94,113.94,113.94,113.94,4,67.43115360883789,0.0
USDJPY,20010104,2000,113.94,113.94,113.94,113.94,4,67.43115360883789,0.0
USDJPY,20010104,2100,113.94,113.94,113.94,113.94,4,67.43115360883789,0.0
USDJPY,20010104,2200,113.94,113.94,113.94,113.94,4,67.43115360883789,0.0
USDJPY,20010104,2300,113.94,113.94,113.94,113.94,4,67.43115360883789,0.0
USDJPY,20010104,2400,113.94,113.96,113.94,113.96,4,72.37789049024246,0.0
USDJPY,20010104,2500,113.96,113.96,113.96,113.96,4,72.37789049024246,0.0
USDJPY,20010104,2600,113.96,113.97,113.96,113.96,4,72.37789049024246,0.0
USDJPY,20010104,2700,113.96,113.97,113.96,113.96,4,72.37789049024246,0.0
USDJPY,20010104,2800,113.96,113.96,113.96,113.96,4,72.37789049024246,0.0
USDJPY,20010104,2900,113.96,113.97,113.96,113.97,4,75.11531416108404,0.0
USDJPY,20010104,3000,113.96,113.96,113.94,113.94,4,56.89788031562498,-1.0
USDJPY,20010104,3100,113.95,113.96,113.95,113.96,4,63.289895001714434,0.0
USDJPY,20010104,3200,113.97,113.98,113.97,113.98,4,68.34536090221067,0.0
USDJPY,20010104,3300,113.99,114.01,113.99,114.01,4,74.10578274589729,0.0
USDJPY,20010104,3400,114.01,114.01,113.98,113.98,4,61.96263021747038,-1.0
USDJPY,20010104,3500,113.98,113.98,113.97,113.97,4,58.520323995535335,0.0
USDJPY,20010104,3600,113.97,113.97,113.95,113.95,4,52.26634437242786,0.0
USDJPY,20010104,3700,113.95,113.96,113.95,113.96,4,54.86369415331124,0.0
USDJPY,20010104,3800,113.96,114.05,113.96,114.05,4,70.44876009531153,0.0
USDJPY,20010104,3900,114.05,114.06,114.05,114.06,4,71.62127322134991,0.0
USDJPY,20010104,4000,114.06,114.06,114.06,114.06,4,71.62127322134991,0.0
USDJPY,20010104,4100,114.06,114.06,114.06,114.06,4,71.62127322134991,0.0
USDJPY,20010104,4200,114.06,114.06,114.06,114.06,4,71.62127322134991,0.0
USDJPY,20010104,4300,114.06,114.06,114.06,114.06,4,71.62127322134991,0.0
USDJPY,20010104,4400,114.06,114.06,114.06,114.06,4,71.62127322134992,0.0
USDJPY,20010104,4500,114.06,114.06,114.06,114.06,4,71.62127322134992,0.0
USDJPY,20010104,4600,114.06,114.06,114.06,114.06,4,71.62127322134991,0.0
USDJPY,20010104,4700,114.06,114.06,114.05,114.05,4,66.82443812850508,-1.0
USDJPY,20010104,4800,114.05,114.05,114.05,114.05,4,66.82443812850508,0.0
USDJPY,20010104,4900,114.05,114.05,114.04,114.04,4,62.007960317893755,0.0
USDJPY,20010104,5000,114.04,114.04,114.01,114.01,4,50.29591160184307,0.0
USDJPY,20010104,5100,114.02,114.03,114.01,114.01,4,50.29591160184306,0.0
USDJPY,20010104,5200,114.01,114.01,114.01,114.01,4,50.29591160184306,0.0
USDJPY,20010104,5300,114.01,114.01,114.01,114.01,4,50.29591160184306,0.0
USDJPY,20010104,5400,114.02,114.02,114.0,114.0,4,46.36917082057106,0.0
USDJPY,20010104,5500,114.0,114.0,114.0,114.0,4,46.36917082057106,0.0
USDJPY,20010104,5600,114.0,114.0,114.0,114.0,4,46.36917082057106,0.0
USDJPY,20010104,5700,114.0,114.0,114.0,114.0,4,46.36917082057106,0.0
USDJPY,20010104,5800,113.98,113.98,113.96,113.97,4,35.2607741426403,0.0
USDJPY,20010104,5900,113.98,113.99,113.97,113.99,4,44.76151053548433,0.0
USDJPY,20010104,10000,113.99,113.99,113.98,113.98,4,41.48343354409299,0.0
USDJPY,20010104,10100,113.97,113.97,113.97,113.97,4,38.45090003208401,0.0
USDJPY,20010104,10200,113.96,113.97,113.96,113.97,4,38.45090003208401,0.0
USDJPY,20010104,10300,113.97,113.97,113.97,113.97,4,38.45090003208401,0.0
USDJPY,20010104,10400,113.96,113.96,113.95,113.95,4,32.51370378681921,0.0
USDJPY,20010104,10500,113.95,113.95,113.94,113.94,4,30.01790292302607,0.0
USDJPY,20010104,10600,113.94,113.94,113.94,113.94,4,30.01790292302607,0.0
USDJPY,20010104,10700,113.94,113.94,113.92,113.92,4,25.48100151238519,0.0
USDJPY,20010104,10800,113.92,113.92,113.92,113.92,4,25.48100151238519,0.0
USDJPY,20010104,10900,113.92,113.92,113.92,113.92,4,25.48100151238519,0.0
USDJPY,20010104,11000,113.92,113.96,113.92,113.96,4,45.90429656005069,1.0
USDJPY,20010104,11100,113.97,113.97,113.95,113.95,4,42.749884396687364,0.0
USDJPY,20010104,11200,113.94,113.94,113.94,113.94,4,39.80424754849468,0.0
USDJPY,20010104,11300,113.94,113.94,113.94,113.94,4,39.80424754849468,0.0
USDJPY,20010104,11400,113.94,113.94,113.92,113.92,4,34.31919585503867,0.0
USDJPY,20010104,11500,113.91,113.91,113.89,113.89,4,28.070641094035707,0.0
USDJPY,20010104,11600,113.89,113.92,113.89,113.91,4,36.386128813106076,1.0
USDJPY,20010104,11700,113.9,113.9,113.9,113.9,4,34.253842491037105,0.0
USDJPY,20010104,11800,113.9,113.92,113.9,113.92,4,41.622220824423984,0.0
USDJPY,20010104,11900,113.92,113.92,113.92,113.92,4,41.622220824423984,0.0
USDJPY,20010104,12000,113.92,113.94,113.92,113.94,4,48.337257165754664,0.0
USDJPY,20010104,12100,113.94,113.94,113.94,113.94,4,48.337257165754664,0.0
USDJPY,20010104,12200,113.94,113.97,113.94,113.97,4,56.95153862191974,0.0
USDJPY,20010104,12300,113.97,114.01,113.97,114.01,4,65.26732385727531,0.0
USDJPY,20010104,12400,114.01,114.01,114.0,114.0,4,62.0407093808551,0.0
USDJPY,20010104,12500,114.0,114.0,113.99,113.99,4,58.904641375056805,0.0
USDJPY,20010104,12600,113.99,114.0,113.99,114.0,4,61.02625149642802,0.0
USDJPY,20010104,12700,114.0,114.0,114.0,114.0,4,61.02625149642802,0.0
USDJPY,20010104,12800,114.0,114.0,113.98,113.98,4,54.49993474092947,0.0
USDJPY,20010104,12900,113.97,113.98,113.95,113.95,4,46.471764724350365,0.0
USDJPY,20010104,13000,113.95,113.95,113.94,113.94,4,44.137797947002326,0.0
USDJPY,20010104,13100,113.94,113.94,113.91,113.92,4,39.829327147460525,0.0
USDJPY,20010104,13200,113.92,113.92,113.89,113.89,4,34.40430815435603,0.0
USDJPY,20010104,13300,113.89,113.9,113.89,113.9,4,37.46208051613537,0.0
USDJPY,20010104,13400,113.9,113.9,113.9,113.9,4,37.46208051613538,0.0
USDJPY,20010104,13500,113.9,113.91,113.9,113.91,4,40.66965026583185,0.0
USDJPY,20010104,13600,113.92,113.92,113.92,113.92,4,43.77524603958509,0.0
USDJPY,20010104,13700,113.92,113.92,113.9,113.9,4,39.34000608937251,0.0
USDJPY,20010104,13800,113.9,113.9,113.9,113.9,4,39.34000608937251,0.0
USDJPY,20010104,13900,113.9,113.9,113.9,113.9,4,39.34000608937251,0.0
USDJPY,20010104,14000,113.9,113.9,113.9,113.9,4,39.3400060893725,0.0
USDJPY,20010104,14100,113.9,113.91,113.9,113.9,4,39.3400060893725,0.0
USDJPY,20010104,14200,113.91,113.92,113.91,113.92,4,47.10321414680656,0.0
USDJPY,20010104,14300,113.92,113.92,113.9,113.92,4,47.10321414680656,0.0
USDJPY,20010104,14400,113.92,113.92,113.91,113.91,4,43.849057204478164,0.0
USDJPY,20010104,14500,113.9,113.93,113.89,113.93,4,51.12208580337427,0.0
USDJPY,20010104,14600,113.94,113.94,113.93,113.94,4,54.3088163213853,0.0
USDJPY,20010104,14700,113.93,113.93,113.9,113.9,4,42.40054356170157,0.0
USDJPY,20010104,14800,113.9,113.9,113.9,113.9,4,42.40054356170157,0.0
USDJPY,20010104,14900,113.9,113.9,113.9,113.9,4,42.400543561701575,0.0
USDJPY,20010104,15000,113.9,113.9,113.9,113.9,4,42.400543561701575,0.0
USDJPY,20010104,15100,113.9,113.9,113.86,113.86,4,32.743532982087984,0.0
USDJPY,20010104,15200,113.87,113.87,113.86,113.86,4,32.743532982087984,0.0
USDJPY,20010104,15300,113.87,113.89,113.87,113.89,4,43.86443493503872,0.0
USDJPY,20010104,15400,113.89,113.89,113.89,113.89,4,43.86443493503872,0.0
USDJPY,20010104,15500,113.9,113.9,113.9,113.9,4,47.23716946967201,0.0
USDJPY,20010104,15600,113.9,113.9,113.9,113.9,4,47.23716946967202,0.0
USDJPY,20010104,15700,113.9,113.9,113.89,113.89,4,44.16005910130413,0.0
USDJPY,20010104,15800,113.89,113.89,113.89,113.89,4,44.16005910130413,0.0
USDJPY,20010104,15900,113.88,113.88,113.85,113.86,4,36.00062759939011,0.0
USDJPY,20010104,20000,113.86,113.86,113.86,113.86,4,36.00062759939011,0.0
USDJPY,20010104,20100,113.86,113.86,113.85,113.86,4,36.00062759939011,0.0
USDJPY,20010104,20200,113.85,113.85,113.84,113.84,4,31.200482588823093,0.0
USDJPY,20010104,20300,113.84,113.84,113.84,113.84,4,31.200482588823093,0.0
USDJPY,20010104,20400,113.84,113.84,113.81,113.83,4,28.961241609403686,0.0
USDJPY,20010104,20500,113.83,113.85,113.83,113.85,4,38.472224770268625,1.0
USDJPY,20010104,20600,113.86,113.86,113.86,113.86,4,42.60959182375795,0.0
USDJPY,20010104,20700,113.85,113.85,113.85,113.85,4,39.732316570743045,0.0
USDJPY,20010104,20800,113.86,113.86,113.84,113.84,4,37.038823265431176,0.0
USDJPY,20010104,20900,113.85,113.85,113.85,113.85,4,41.322606718615965,0.0
USDJPY,20010104,21000,113.84,113.84,113.83,113.83,4,36.04099867703474,0.0
USDJPY,20010104,21100,113.83,113.84,113.83,113.83,4,36.04099867703474,0.0
USDJPY,20010104,21200,113.83,113.83,113.83,113.83,4,36.04099867703475,0.0
USDJPY,20010104,21300,113.83,113.83,113.83,113.83,4,36.04099867703475,0.0
USDJPY,20010104,21400,113.83,113.83,113.83,113.83,4,36.04099867703475,0.0
USDJPY,20010104,21500,113.82,113.82,113.81,113.81,4,30.410734369099615,0.0
USDJPY,20010104,21600,113.81,113.81,113.81,113.81,4,30.410734369099615,0.0
USDJPY,20010104,21700,113.81,113.81,113.81,113.81,4,30.410734369099615,0.0
USDJPY,20010104,21800,113.81,113.81,113.81,113.81,4,30.410734369099615,0.0
USDJPY,20010104,21900,113.81,113.82,113.81,113.82,4,37.026753984919516,0.0
USDJPY,20010104,22000,113.82,113.82,113.81,113.81,4,33.587840168474145,0.0
USDJPY,20010104,22100,113.81,113.81,113.81,113.81,4,33.587840168474145,0.0
USDJPY,20010104,22200,113.81,113.81,113.81,113.81,4,33.587840168474145,0.0
USDJPY,20010104,22300,113.81,113.81,113.81,113.81,4,33.58784016847413,0.0
USDJPY,20010104,22400,113.81,113.81,113.81,113.81,4,33.58784016847413,0.0
USDJPY,20010104,22500,113.81,113.81,113.8,113.8,4,29.60498985357718,0.0
USDJPY,20010104,22600,113.8,113.81,113.78,113.79,4,26.25250146893319,0.0
USDJPY,20010104,22700,113.8,113.81,113.8,113.81,4,40.7128194162607,1.0
USDJPY,20010104,22800,113.81,113.81,113.81,113.81,4,40.7128194162607,0.0
USDJPY,20010104,22900,113.81,113.81,113.81,113.81,4,40.7128194162607,0.0
USDJPY,20010104,23000,113.81,113.81,113.81,113.81,4,40.7128194162607,0.0
USDJPY,20010104,23100,113.81,113.81,113.81,113.81,4,40.7128194162607,0.0
USDJPY,20010104,23200,113.81,113.81,113.8,113.8,4,35.65009119013618,0.0
USDJPY,20010104,23300,113.81,113.81,113.79,113.79,4,31.439750751075593,0.0
USDJPY,20010104,23400,113.79,113.81,113.79,113.81,4,45.343018612592054,0.0
USDJPY,20010104,23500,113.81,113.81,113.81,113.81,4,45.343018612592054,0.0
USDJPY,20010104,23600,113.81,113.81,113.81,113.81,4,45.343018612592054,0.0
USDJPY,20010104,23700,113.81,113.81,113.81,113.81,4,45.343018612592054,0.0
USDJPY,20010104,23800,113.81,113.81,113.81,113.81,4,45.343018612592054,0.0
USDJPY,20010104,23900,113.81,113.81,113.81,113.81,4,45.343018612592054,0.0
USDJPY,20010104,24000,113.81,113.81,113.81,113.81,4,45.343018612592054,0.0
USDJPY,20010104,24100,113.81,113.81,113.81,113.81,4,45.343018612592054,0.0
USDJPY,20010104,24200,113.81,113.81,113.81,113.81,4,45.343018612592054,0.0
USDJPY,20010104,24300,113.81,113.81,113.81,113.81,4,45.343018612592054,0.0
USDJPY,20010104,24400,113.81,113.81,113.81,113.81,4,45.343018612592054,0.0
USDJPY,20010104,24500,113.81,113.81,113.79,113.79,4,31.094727618924708,0.0
USDJPY,20010104,24600,113.78,113.78,113.77,113.78,4,26.594815638355826,0.0
USDJPY,20010104,24700,113.78,113.78,113.78,113.78,4,26.59481563835584,0.0
USDJPY,20010104,24800,113.78,113.78,113.78,113.78,4,26.59481563835584,0.0
USDJPY,20010104,24900,113.78,113.81,113.78,113.81,4,52.40356622926659,1.0
USDJPY,20010104,25000,113.81,113.81,113.81,113.81,4,52.40356622926659,0.0
USDJPY,20010104,25100,113.81,113.81,113.81,113.81,4,52.40356622926659,0.0
USDJPY,20010104,25200,113.81,113.81,113.81,113.81,4,52.40356622926659,0.0
USDJPY,20010104,25300,113.81,113.81,113.81,113.81,4,52.40356622926659,0.0
USDJPY,20010104,25400,113.81,113.81,113.79,113.79,4,39.12099172824013,0.0
USDJPY,20010104,25500,113.79,113.79,113.78,113.78,4,34.422880311746454,0.0
USDJPY,20010104,25600,113.78,113.78,113.78,113.78,4,34.422880311746454,0.0
USDJPY,20010104,25700,113.76,113.77,113.76,113.77,4,30.214642425920857,0.0
USDJPY,20010104,25800,113.77,113.77,113.75,113.75,4,23.917040639641158,0.0
USDJPY,20010104,25900,113.75,113.75,113.75,113.75,4,23.917040639641158,0.0
USDJPY,20010104,30000,113.75,113.75,113.75,113.75,4,23.917040639641158,0.0
USDJPY,20010104,30100,113.75,113.75,113.75,113.75,4,23.917040639641144,0.0
USDJPY,20010104,30200,113.75,113.75,113.75,113.75,4,23.917040639641144,0.0
USDJPY,20010104,30300,113.75,113.75,113.75,113.75,4,23.917040639641158,0.0
USDJPY,20010104,30400,113.75,113.75,113.75,113.75,4,23.917040639641158,0.0
USDJPY,20010104,30500,113.75,113.75,113.75,113.75,4,23.917040639641158,0.0
USDJPY,20010104,30600,113.75,113.75,113.75,113.75,4,23.917040639641158,0.0
USDJPY,20010104,30700,113.75,113.75,113.75,113.75,4,23.917040639641158,0.0
USDJPY,20010104,30800,113.75,113.75,113.69,113.69,4,10.344849032347184,0.0
USDJPY,20010104,30900,113.69,113.69,113.69,113.69,4,10.344849032347184,0.0
USDJPY,20010104,31000,113.69,113.7,113.69,113.7,4,19.206912611707182,0.0
USDJPY,20010104,31100,113.7,113.7,113.7,113.7,4,19.206912611707182,0.0
USDJPY,20010104,31200,113.71,113.72,113.71,113.72,4,34.27588746920381,1.0
USDJPY,20010104,31300,113.72,113.73,113.72,113.73,4,40.274163314825664,0.0
USDJPY,20010104,31400,113.73,113.73,113.72,113.72,4,36.670054140698234,0.0
USDJPY,20010104,31500,113.72,113.72,113.72,113.72,4,36.670054140698234,0.0
USDJPY,20010104,31600,113.72,113.72,113.72,113.72,4,36.670054140698234,0.0
USDJPY,20010104,31700,113.72,113.73,113.72,113.73,4,43.0368306610181,0.0
USDJPY,20010104,31800,113.73,113.73,113.73,113.73,4,43.0368306610181,0.0
USDJPY,20010104,31900,113.73,113.73,113.73,113.73,4,43.0368306610181,0.0
USDJPY,20010104,32000,113.73,113.74,113.73,113.74,4,49.39143561766802,0.0
USDJPY,20010104,32100,113.74,113.75,113.74,113.75,4,54.819334176403565,0.0
USDJPY,20010104,32200,113.75,113.75,113.75,113.75,4,54.819334176403565,0.0
USDJPY,20010104,32300,113.75,113.78,113.75,113.78,4,67.09737090126944,0.0
USDJPY,20010104,32400,113.78,113.78,113.78,113.78,4,67.09737090126944,0.0
USDJPY,20010104,32500,113.78,113.78,113.78,113.78,4,67.09737090126944,0.0
USDJPY,20010104,32600,113.78,113.78,113.78,113.78,4,67.09737090126944,0.0
USDJPY,20010104,32700,113.78,113.78,113.78,113.78,4,67.09737090126944,0.0
USDJPY,20010104,32800,113.78,113.78,113.76,113.76,4,53.14950703718614,0.0
USDJPY,20010104,32900,113.76,113.76,113.76,113.76,4,53.14950703718614,0.0
USDJPY,20010104,33000,113.76,113.76,113.75,113.75,4,47.43192601641379,0.0
