<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,%K,%D,Signal SO
USDJPY,20010103,190200,113.69,113.7,113.69,113.7,4,4.000000000002046,1.3333333333340154,1.0
USDJPY,20010103,190300,113.7,113.7,113.67,113.67,4,0.0,1.3333333333340154,0.0
USDJPY,20010103,190400,113.68,113.68,113.64,113.68,4,13.333333333335544,5.777777777779197,1.0
USDJPY,20010103,190500,113.69,113.71,113.68,113.7,4,20.00000000000095,11.111111111112164,0.0
USDJPY,20010103,190600,113.71,113.72,113.71,113.72,4,34.78260869565083,22.70531400966244,0.0
USDJPY,20010103,190700,113.72,113.72,113.72,113.72,4,39.99999999999858,31.59420289855012,0.0
USDJPY,20010103,190800,113.73,113.74,113.73,113.74,4,49.99999999999645,41.594202898548616,0.0
USDJPY,20010103,190900,113.72,113.73,113.72,113.73,4,45.000000000001066,44.99999999999869,0.0
USDJPY,20010103,191000,113.78,113.79,113.78,113.79,4,88.23529411764952,61.078431372549005,0.0
USDJPY,20010103,191100,113.79,113.81,113.79,113.8,4,94.11764705882058,75.78431372549039,0.0
USDJPY,20010103,191200,113.8,113.8,113.78,113.78,4,82.3529411764701,88.23529411764673,0.0
USDJPY,20010103,191300,113.78,113.78,113.78,113.78,4,82.3529411764701,86.27450980392025,0.0
USDJPY,20010103,191400,113.76,113.76,113.76,113.76,4,70.58823529411961,78.43137254901994,0.0
USDJPY,20010103,191600,113.75,113.75,113.75,113.75,4,64.7058823529402,72.5490196078433,0.0
USDJPY,20010103,191800,113.75,113.75,113.75,113.75,4,64.7058823529402,66.66666666666667,0.0
USDJPY,20010103,191900,113.75,113.75,113.72,113.72,4,47.05882352941029,58.82352941176356,0.0
USDJPY,20010103,192000,113.73,113.73,113.73,113.73,4,38.46153846153762,50.07541478129604,0.0
USDJPY,20010103,192200,113.7,113.7,113.69,113.69,4,0.0,28.506787330315973,0.0
USDJPY,20010103,192300,113.68,113.71,113.68,113.71,4,23.07692307691383,20.51282051281715,0.0
USDJPY,20010103,192400,113.72,113.73,113.72,113.73,4,38.46153846153762,20.51282051281715,0.0
USDJPY,20010103,192500,113.73,113.73,113.7,113.7,4,15.384615384612863,25.64102564102144,0.0
USDJPY,20010103,192600,113.72,113.72,113.7,113.7,4,15.384615384612863,23.076923076921116,0.0
USDJPY,20010103,192800,113.69,113.69,113.69,113.69,4,7.6923076923009654,12.820512820508897,0.0
USDJPY,20010103,192900,113.7,113.75,113.7,113.74,4,49.99999999999408,24.358974358969306,1.0
USDJPY,20010103,193000,113.75,113.75,113.75,113.75,4,69.99999999999716,42.564102564097404,0.0
USDJPY,20010103,193100,113.75,113.75,113.75,113.75,4,87.49999999999334,69.16666666666153,0.0
USDJPY,20010103,193200,113.73,113.73,113.71,113.71,4,42.85714285712836,66.78571428570629,0.0
USDJPY,20010103,193400,113.72,113.72,113.72,113.72,4,57.14285714285134,62.49999999999101,0.0
USDJPY,20010103,193600,113.69,113.72,113.69,113.71,4,42.85714285712836,47.619047619036024,0.0
USDJPY,20010103,193700,113.7,113.7,113.69,113.69,4,14.285714285702685,38.095238095227465,0.0
USDJPY,20010103,193800,113.69,113.69,113.69,113.69,4,14.285714285702685,23.809523809511244,0.0
USDJPY,20010103,193900,113.69,113.69,113.69,113.69,4,14.285714285702685,14.285714285702687,0.0
USDJPY,20010103,194000,113.67,113.67,113.67,113.67,4,0.0,9.52380952380179,0.0
USDJPY,20010103,194100,113.66,113.67,113.66,113.67,4,11.111111111116374,8.465608465606353,1.0
USDJPY,20010103,194200,113.67,113.67,113.67,113.67,4,11.111111111116374,7.407407407410916,0.0
USDJPY,20010103,194300,113.67,113.67,113.67,113.67,4,11.111111111116374,11.111111111116374,0.0
USDJPY,20010103,194400,113.67,113.67,113.67,113.67,4,11.111111111116374,11.111111111116374,0.0
USDJPY,20010103,194600,113.67,113.67,113.67,113.67,4,11.111111111116374,11.111111111116374,0.0
USDJPY,20010103,194700,113.66,113.66,113.63,113.64,4,8.333333333337281,10.18518518519001,0.0
USDJPY,20010103,194800,113.64,113.64,113.64,113.64,4,10.000000000004263,9.814814814819306,1.0
USDJPY,20010103,194900,113.64,113.64,113.64,113.64,4,11.111111111116374,9.814814814819306,0.0
USDJPY,20010103,195000,113.62,113.62,113.61,113.61,4,0.0,7.0370370370402116,0.0
USDJPY,20010103,195100,113.61,113.62,113.61,113.62,4,11.111111111116374,7.407407407410916,1.0
USDJPY,20010103,195200,113.62,113.64,113.62,113.64,4,37.500000000002224,16.2037037037062,0.0
USDJPY,20010103,195300,113.64,113.65,113.63,113.65,4,50.00000000000888,32.87037037037583,0.0
USDJPY,20010103,195400,113.65,113.65,113.65,113.65,4,66.66666666667456,51.388888888895224,0.0
USDJPY,20010103,195500,113.65,113.65,113.65,113.65,4,66.66666666667456,61.11111111111933,0.0
USDJPY,20010103,195600,113.65,113.65,113.64,113.64,4,50.0,61.11111111111637,0.0
USDJPY,20010103,195700,113.63,113.63,113.62,113.62,4,16.666666666674562,44.44444444444971,0.0
USDJPY,20010103,195800,113.61,113.61,113.61,113.61,4,0.0,22.222222222224854,0.0
USDJPY,20010103,195900,113.61,113.61,113.61,113.61,4,0.0,5.555555555558187,0.0
USDJPY,20010103,200000,113.61,113.61,113.61,113.61,4,0.0,0.0,0.0
USDJPY,20010103,200100,113.61,113.64,113.61,113.62,4,25.000000000008882,8.333333333336293,1.0
USDJPY,20010103,200200,113.62,113.62,113.61,113.61,4,0.0,8.333333333336293,0.0
USDJPY,20010103,200300,113.61,113.62,113.61,113.62,4,25.000000000008882,16.666666666672587,1.0
USDJPY,20010103,200400,113.62,113.62,113.62,113.62,4,25.000000000008882,16.666666666672587,0.0
USDJPY,20010103,200800,113.61,113.63,113.61,113.62,4,25.000000000008882,25.000000000008882,0.0
USDJPY,20010103,201100,113.64,113.64,113.64,113.64,4,74.99999999999112,41.66666666666963,0.0
USDJPY,20010103,201200,113.65,113.65,113.65,113.65,4,100.0,66.66666666666667,0.0
USDJPY,20010103,201300,113.65,113.65,113.65,113.65,4,100.0,91.66666666666372,0.0
USDJPY,20010103,201400,113.67,113.67,113.67,113.67,4,100.0,100.0,0.0
USDJPY,20010103,201500,113.67,113.67,113.67,113.67,4,100.0,100.0,0.0
USDJPY,20010103,201600,113.67,113.67,113.67,113.67,4,100.0,100.0,0.0
USDJPY,20010103,201800,113.67,113.67,113.67,113.67,4,100.0,100.0,0.0
USDJPY,20010103,201900,113.67,113.67,113.67,113.67,4,100.0,100.0,0.0
USDJPY,20010103,202100,113.67,113.67,113.67,113.67,4,100.0,100.0,0.0
USDJPY,20010103,202200,113.67,113.67,113.67,113.67,4,100.0,100.0,0.0
USDJPY,20010103,202300,113.65,113.65,113.64,113.64,4,50.0,83.33333333333333,-1.0
USDJPY,20010103,202400,113.65,113.65,113.65,113.65,4,66.66666666667456,72.22222222222486,0.0
USDJPY,20010103,202500,113.64,113.64,113.64,113.64,4,50.0,55.555555555558186,0.0
USDJPY,20010103,202600,113.64,113.64,113.62,113.62,4,0.0,38.88888888889152,0.0
USDJPY,20010103,202700,113.61,113.62,113.61,113.62,4,16.666666666674562,22.222222222224854,0.0
USDJPY,20010103,202800,113.63,113.63,113.63,113.63,4,33.33333333332544,16.666666666666668,0.0
USDJPY,20010103,202900,113.61,113.61,113.61,113.61,4,0.0,16.666666666666668,0.0
USDJPY,20010103,203300,113.61,113.61,113.61,113.61,4,0.0,11.11111111110848,0.0
USDJPY,20010103,203500,113.61,113.61,113.61,113.61,4,0.0,0.0,0.0
USDJPY,20010103,203600,113.62,113.62,113.62,113.62,4,16.666666666674562,5.555555555558187,1.0
USDJPY,20010103,203700,113.62,113.62,113.62,113.62,4,16.666666666674562,11.111111111116374,0.0
USDJPY,20010103,203800,113.62,113.62,113.62,113.62,4,16.666666666674562,16.666666666674562,0.0
USDJPY,20010103,203900,113.61,113.61,113.61,113.61,4,0.0,11.111111111116374,0.0
USDJPY,20010103,204000,113.62,113.62,113.62,113.62,4,25.000000000008882,13.88888888889448,1.0
USDJPY,20010103,204100,113.64,113.64,113.64,113.64,4,74.99999999999112,33.333333333333336,0.0
USDJPY,20010103,204300,113.64,113.64,113.63,113.64,4,100.0,66.66666666666667,0.0
USDJPY,20010103,204400,113.64,113.64,113.64,113.64,4,100.0,91.66666666666372,0.0
USDJPY,20010103,204600,113.64,113.64,113.64,113.64,4,100.0,100.0,0.0
USDJPY,20010103,204700,113.64,113.64,113.64,113.64,4,100.0,100.0,0.0
USDJPY,20010103,204900,113.64,113.64,113.64,113.64,4,100.0,100.0,0.0
USDJPY,20010103,205000,113.64,113.64,113.64,113.64,4,100.0,100.0,0.0
USDJPY,20010103,205100,113.62,113.62,113.61,113.61,4,0.0,66.66666666666667,-1.0
USDJPY,20010103,205200,113.61,113.61,113.61,113.61,4,0.0,33.333333333333336,0.0
USDJPY,20010103,205300,113.61,113.61,113.61,113.61,4,0.0,0.0,0.0
USDJPY,20010103,205400,113.61,113.61,113.61,113.61,4,0.0,0.0,0.0
USDJPY,20010103,205500,113.61,113.61,113.61,113.61,4,0.0,0.0,0.0
USDJPY,20010103,205700,113.61,113.61,113.61,113.61,4,0.0,0.0,0.0
USDJPY,20010103,205900,113.61,113.61,113.61,113.61,4,0.0,0.0,0.0
USDJPY,20010103,210000,113.61,113.61,113.6,113.6,4,0.0,0.0,0.0
USDJPY,20010103,210100,113.6,113.6,113.6,113.6,4,0.0,0.0,0.0
USDJPY,20010103,210200,113.6,113.6,113.6,113.6,4,0.0,0.0,0.0
USDJPY,20010103,210300,113.6,113.6,113.6,113.6,4,0.0,0.0,0.0
USDJPY,20010103,210400,113.6,113.6,113.6,113.6,4,0.0,0.0,0.0
USDJPY,20010103,210500,113.61,113.61,113.61,113.61,4,25.000000000008882,8.333333333336293,1.0
USDJPY,20010103,210600,113.61,113.61,113.61,113.61,4,50.0,25.00000000000296,0.0
USDJPY,20010103,210700,113.61,113.61,113.61,113.61,4,100.0,58.33333333333629,0.0
USDJPY,20010103,210800,113.61,113.61,113.61,113.61,4,100.0,83.33333333333333,0.0
USDJPY,20010103,210900,113.61,113.61,113.6,113.6,4,0.0,66.66666666666667,-1.0
USDJPY,20010103,211000,113.6,113.61,113.6,113.61,4,100.0,66.66666666666667,0.0
USDJPY,20010103,211100,113.61,113.61,113.61,113.61,4,100.0,66.66666666666667,0.0
USDJPY,20010103,211200,113.61,113.61,113.61,113.61,4,100.0,100.0,0.0
USDJPY,20010103,211300,113.61,113.61,113.61,113.61,4,100.0,100.0,0.0
USDJPY,20010103,211400,113.61,113.61,113.61,113.61,4,100.0,100.0,0.0
USDJPY,20010103,211500,113.61,113.61,113.61,113.61,4,100.0,100.0,0.0
USDJPY,20010103,211600,113.61,113.61,113.61,113.61,4,100.0,100.0,0.0
USDJPY,20010103,211700,113.61,113.63,113.61,113.63,4,100.0,100.0,0.0
USDJPY,20010103,211800,113.62,113.63,113.62,113.63,4,100.0,100.0,0.0
USDJPY,20010103,211900,113.63,113.63,113.62,113.62,4,66.66666666669825,88.88888888889942,-1.0
USDJPY,20010103,212000,113.62,113.62,113.61,113.62,4,66.66666666669825,77.77777777779882,0.0
USDJPY,20010103,212100,113.62,113.62,113.62,113.62,4,66.66666666669825,66.66666666669825,0.0
USDJPY,20010103,212200,113.63,113.64,113.63,113.64,4,100.0,77.77777777779883,0.0
USDJPY,20010103,212300,113.64,113.64,113.64,113.64,4,100.0,88.88888888889942,0.0
USDJPY,20010103,212400,113.64,113.64,113.64,113.64,4,100.0,100.0,0.0
USDJPY,20010103,212500,113.64,113.64,113.62,113.62,4,33.333333333349124,77.77777777778304,-1.0
USDJPY,20010103,212700,113.62,113.62,113.62,113.62,4,33.333333333349124,55.55555555556608,0.0
USDJPY,20010103,212800,113.62,113.62,113.62,113.62,4,33.333333333349124,33.333333333349124,0.0
USDJPY,20010103,212900,113.61,113.61,113.61,113.61,4,0.0,22.222222222232748,0.0
USDJPY,20010103,213000,113.61,113.61,113.61,113.61,4,0.0,11.111111111116374,0.0
USDJPY,20010103,213100,113.61,113.61,113.61,113.61,4,0.0,0.0,0.0
USDJPY,20010103,213400,113.61,113.62,113.61,113.62,4,33.333333333349124,11.111111111116374,1.0
USDJPY,20010103,213500,113.62,113.62,113.62,113.62,4,33.333333333349124,22.222222222232748,0.0
USDJPY,20010103,213600,113.62,113.62,113.62,113.62,4,33.333333333349124,33.333333333349124,0.0
USDJPY,20010103,213700,113.62,113.62,113.62,113.62,4,33.333333333349124,33.333333333349124,0.0
USDJPY,20010103,213800,113.62,113.62,113.62,113.62,4,33.333333333349124,33.333333333349124,0.0
USDJPY,20010103,213900,113.62,113.63,113.62,113.63,4,66.66666666665088,44.44444444444971,0.0
USDJPY,20010103,214000,113.62,113.62,113.61,113.61,4,0.0,33.333333333333336,0.0
USDJPY,20010103,214200,113.61,113.61,113.61,113.61,4,0.0,22.22222222221696,0.0
USDJPY,20010103,214400,113.6,113.61,113.6,113.61,4,33.333333333349124,11.111111111116374,0.0
USDJPY,20010103,214500,113.6,113.6,113.59,113.59,4,0.0,11.111111111116374,0.0
USDJPY,20010103,214600,113.59,113.59,113.59,113.59,4,0.0,11.111111111116374,0.0
USDJPY,20010103,214700,113.59,113.6,113.59,113.6,4,24.999999999982236,8.333333333327412,1.0
USDJPY,20010103,214800,113.6,113.6,113.6,113.6,4,24.999999999982236,16.666666666654823,0.0
USDJPY,20010103,214900,113.59,113.6,113.59,113.6,4,24.999999999982236,24.999999999982236,0.0
USDJPY,20010103,215000,113.6,113.61,113.6,113.6,4,24.999999999982236,24.999999999982236,0.0
USDJPY,20010103,215100,113.6,113.6,113.6,113.6,4,24.999999999982236,24.999999999982236,0.0
USDJPY,20010103,215200,113.6,113.6,113.6,113.6,4,24.999999999982236,24.999999999982236,0.0
USDJPY,20010103,215300,113.6,113.6,113.6,113.6,4,24.999999999982236,24.999999999982236,0.0
USDJPY,20010103,215400,113.6,113.6,113.59,113.59,4,0.0,16.666666666654823,0.0
USDJPY,20010103,215600,113.6,113.6,113.6,113.6,4,33.33333333330175,19.444444444427997,1.0
USDJPY,20010103,215700,113.59,113.6,113.59,113.6,4,49.99999999996447,27.777777777755407,0.0
USDJPY,20010103,215800,113.6,113.6,113.6,113.6,4,49.99999999996447,44.44444444441024,0.0
USDJPY,20010103,215900,113.6,113.61,113.6,113.61,4,100.0,66.66666666664298,0.0
USDJPY,20010103,220000,113.61,113.61,113.59,113.6,4,49.99999999996447,66.66666666664298,0.0
USDJPY,20010103,220100,113.6,113.6,113.6,113.6,4,49.99999999996447,66.66666666664298,0.0
USDJPY,20010103,220200,113.61,113.61,113.6,113.6,4,49.99999999996447,49.99999999996447,0.0
USDJPY,20010103,220300,113.59,113.59,113.59,113.59,4,0.0,33.333333333309646,0.0
USDJPY,20010103,220400,113.59,113.59,113.58,113.58,4,0.0,16.666666666654823,0.0
USDJPY,20010103,220500,113.59,113.6,113.59,113.59,4,33.333333333349124,11.111111111116374,1.0
USDJPY,20010103,220600,113.59,113.59,113.57,113.57,4,0.0,11.111111111116374,0.0
USDJPY,20010103,220700,113.58,113.58,113.56,113.56,4,0.0,11.111111111116374,0.0
USDJPY,20010103,220800,113.56,113.56,113.56,113.56,4,0.0,0.0,0.0
USDJPY,20010103,220900,113.57,113.57,113.55,113.56,4,16.666666666674562,5.555555555558187,1.0
USDJPY,20010103,221000,113.56,113.56,113.55,113.55,4,0.0,5.555555555558187,0.0
USDJPY,20010103,221100,113.56,113.56,113.56,113.56,4,16.666666666674562,11.111111111116374,1.0
USDJPY,20010103,221200,113.56,113.56,113.55,113.55,4,0.0,5.555555555558187,0.0
USDJPY,20010103,221300,113.55,113.55,113.54,113.55,4,14.285714285702685,10.317460317459082,1.0
USDJPY,20010103,221400,113.55,113.56,113.54,113.54,4,0.0,4.761904761900895,0.0
USDJPY,20010103,221500,113.54,113.54,113.54,113.54,4,0.0,4.761904761900895,0.0
USDJPY,20010103,221600,113.55,113.55,113.54,113.55,4,16.666666666654823,5.555555555551607,1.0
USDJPY,20010103,221700,113.55,113.56,113.55,113.56,4,33.333333333333336,16.66666666666272,0.0
USDJPY,20010103,221800,113.56,113.56,113.56,113.56,4,33.333333333333336,27.77777777777383,0.0
USDJPY,20010103,221900,113.56,113.56,113.56,113.56,4,39.999999999994316,35.55555555555366,0.0
USDJPY,20010103,222000,113.56,113.56,113.56,113.56,4,50.0,41.11111111110922,0.0
USDJPY,20010103,222100,113.56,113.56,113.56,113.56,4,66.66666666668246,52.22222222222559,0.0
USDJPY,20010103,222200,113.56,113.56,113.56,113.56,4,66.66666666668246,61.11111111112164,0.0
USDJPY,20010103,222300,113.54,113.54,113.54,113.54,4,0.0,44.44444444445497,0.0
USDJPY,20010103,222400,113.54,113.54,113.54,113.54,4,0.0,22.222222222227487,0.0
USDJPY,20010103,222700,113.54,113.54,113.54,113.54,4,0.0,0.0,0.0
USDJPY,20010103,222900,113.54,113.54,113.54,113.54,4,0.0,0.0,0.0
USDJPY,20010103,223000,113.55,113.55,113.55,113.55,4,49.99999999996447,16.666666666654823,1.0
USDJPY,20010103,223100,113.55,113.55,113.55,113.55,4,49.99999999996447,33.333333333309646,0.0
USDJPY,20010103,223300,113.55,113.55,113.55,113.55,4,49.99999999996447,49.99999999996447,0.0
USDJPY,20010103,223400,113.55,113.56,113.55,113.56,4,100.0,66.66666666664298,0.0
USDJPY,20010103,223500,113.56,113.56,113.56,113.56,4,100.0,83.33333333332149,0.0
USDJPY,20010103,223600,113.56,113.56,113.56,113.56,4,100.0,100.0,0.0
USDJPY,20010103,223700,113.56,113.56,113.56,113.56,4,100.0,100.0,0.0
USDJPY,20010103,224000,113.57,113.57,113.56,113.56,4,66.66666666668246,88.88888888889414,-1.0
USDJPY,20010103,224100,113.56,113.57,113.56,113.57,4,100.0,88.88888888889414,0.0
USDJPY,20010103,224200,113.57,113.58,113.57,113.57,4,74.99999999998224,80.5555555555549,-1.0
USDJPY,20010103,224300,113.57,113.57,113.56,113.56,4,50.0,74.99999999999407,0.0
USDJPY,20010103,224400,113.56,113.56,113.56,113.56,4,50.0,58.33333333332741,0.0
USDJPY,20010103,224500,113.56,113.56,113.56,113.56,4,50.0,50.0,0.0
USDJPY,20010103,224600,113.56,113.56,113.56,113.56,4,33.333333333349124,44.44444444444971,0.0
USDJPY,20010103,224700,113.56,113.6,113.56,113.6,4,100.0,61.11111111111637,0.0
USDJPY,20010103,224800,113.6,113.6,113.6,113.6,4,100.0,77.77777777778304,0.0
USDJPY,20010103,224900,113.6,113.6,113.6,113.6,4,100.0,100.0,0.0
USDJPY,20010103,225000,113.6,113.61,113.6,113.61,4,100.0,100.0,0.0
USDJPY,20010103,225100,113.62,113.62,113.61,113.61,4,83.33333333332544,94.4444444444418,-1.0
USDJPY,20010103,225200,113.61,113.62,113.61,113.62,4,100.0,94.4444444444418,0.0
USDJPY,20010103,225300,113.62,113.62,113.62,113.62,4,100.0,94.4444444444418,0.0
USDJPY,20010103,225400,113.63,113.63,113.63,113.63,4,100.0,100.0,0.0
USDJPY,20010103,225500,113.63,113.64,113.63,113.64,4,100.0,100.0,0.0
USDJPY,20010103,225600,113.64,113.64,113.63,113.64,4,100.0,100.0,0.0
USDJPY,20010103,225700,113.64,113.64,113.64,113.64,4,100.0,100.0,0.0
USDJPY,20010103,225800,113.64,113.64,113.64,113.64,4,100.0,100.0,0.0
USDJPY,20010103,225900,113.64,113.65,113.64,113.65,4,100.0,100.0,0.0
USDJPY,20010103,230000,113.66,113.71,113.66,113.7,4,93.33333333333901,97.77777777777966,-1.0
USDJPY,20010103,230100,113.7,113.7,113.7,113.7,4,90.90909090909913,94.74747474747937,0.0
USDJPY,20010103,230200,113.7,113.72,113.69,113.72,4,100.0,94.74747474747937,0.0
USDJPY,20010103,230300,113.72,113.72,113.72,113.72,4,100.0,96.96969696969971,0.0
USDJPY,20010103,230400,113.72,113.72,113.72,113.72,4,100.0,100.0,0.0
USDJPY,20010103,230500,113.72,113.72,113.72,113.72,4,100.0,100.0,0.0
USDJPY,20010103,230600,113.72,113.72,113.72,113.72,4,100.0,100.0,0.0
USDJPY,20010103,230700,113.72,113.72,113.7,113.7,4,77.77777777778304,92.59259259259436,-1.0
USDJPY,20010103,230800,113.7,113.71,113.7,113.71,4,88.88888888888363,88.8888888888889,0.0
USDJPY,20010103,230900,113.71,113.71,113.71,113.71,4,88.88888888888363,85.18518518518344,0.0
USDJPY,20010103,231000,113.71,113.71,113.71,113.71,4,87.49999999999334,88.4259259259202,-1.0
USDJPY,20010103,231100,113.73,113.74,113.73,113.74,4,100.0,92.12962962962565,0.0
USDJPY,20010103,231200,113.73,113.74,113.72,113.72,4,80.00000000000284,89.16666666666539,-1.0
USDJPY,20010103,231300,113.72,113.72,113.72,113.72,4,75.00000000000445,85.00000000000243,0.0
USDJPY,20010103,231400,113.72,113.74,113.72,113.73,4,80.00000000001705,78.33333333334144,0.0
USDJPY,20010103,231500,113.74,113.74,113.74,113.74,4,100.0,85.00000000000716,0.0
USDJPY,20010103,231600,113.74,113.74,113.74,113.74,4,100.0,93.33333333333901,0.0
USDJPY,20010103,231700,113.74,113.75,113.74,113.75,4,100.0,100.0,0.0
USDJPY,20010103,231800,113.75,113.75,113.75,113.75,4,100.0,100.0,0.0
USDJPY,20010103,231900,113.75,113.75,113.75,113.75,4,100.0,100.0,0.0
USDJPY,20010103,232000,113.75,113.76,113.75,113.76,4,100.0,100.0,0.0
USDJPY,20010103,232100,113.76,113.76,113.76,113.76,4,100.0,100.0,0.0
USDJPY,20010103,232200,113.76,113.76,113.76,113.76,4,100.0,100.0,0.0
USDJPY,20010103,232300,113.76,113.78,113.76,113.78,4,100.0,100.0,0.0
USDJPY,20010103,232400,113.78,113.78,113.78,113.78,4,100.0,100.0,0.0
USDJPY,20010103,232500,113.78,113.78,113.78,113.78,4,100.0,100.0,0.0
USDJPY,20010103,232600,113.78,113.78,113.78,113.78,4,100.0,100.0,0.0
USDJPY,20010103,232700,113.79,113.82,113.79,113.82,4,100.0,100.0,0.0
USDJPY,20010103,232800,113.82,113.82,113.8,113.82,4,100.0,100.0,0.0
USDJPY,20010103,232900,113.83,113.83,113.83,113.83,4,100.0,100.0,0.0
USDJPY,20010103,233000,113.83,113.83,113.83,113.83,4,100.0,100.0,0.0
USDJPY,20010103,233100,113.84,113.84,113.83,113.84,4,100.0,100.0,0.0
USDJPY,20010103,233200,113.84,113.87,113.84,113.86,4,91.66666666666272,97.2222222222209,-1.0
USDJPY,20010103,233300,113.86,113.86,113.86,113.86,4,91.66666666666272,94.4444444444418,0.0
USDJPY,20010103,233400,113.86,113.86,113.86,113.86,4,90.90909090908622,91.4141414141372,0.0
USDJPY,20010103,233500,113.86,113.86,113.86,113.86,4,90.90909090908622,91.16161616161172,0.0
USDJPY,20010103,233600,113.84,113.84,113.83,113.83,4,63.636363636357764,81.81818181817674,0.0
USDJPY,20010103,233900,113.83,113.83,113.81,113.81,4,33.333333333333336,62.62626262625911,0.0
USDJPY,20010103,234000,113.82,113.82,113.82,113.82,4,44.44444444443392,47.13804713804168,0.0
USDJPY,20010103,234100,113.82,113.83,113.82,113.83,4,55.55555555555029,44.44444444443918,0.0
USDJPY,20010103,234200,113.83,113.83,113.83,113.83,4,49.99999999999112,49.99999999999178,0.0
USDJPY,20010103,234300,113.83,113.83,113.83,113.83,4,42.857142857139955,49.47089947089379,0.0
USDJPY,20010103,234400,113.83,113.85,113.83,113.84,4,50.0,47.61904761904369,0.0
USDJPY,20010103,234500,113.84,113.86,113.84,113.86,4,83.33333333332544,58.73015873015513,0.0
USDJPY,20010103,234600,113.87,113.87,113.85,113.85,4,66.66666666665088,66.66666666665877,0.0
USDJPY,20010103,234700,113.84,113.84,113.84,113.84,4,50.0,66.66666666665877,0.0
USDJPY,20010103,234800,113.84,113.87,113.84,113.87,4,100.0,72.22222222221696,0.0
USDJPY,20010103,234900,113.88,113.9,113.88,113.89,4,88.88888888888363,79.62962962962787,0.0
USDJPY,20010103,235000,113.89,113.89,113.89,113.89,4,88.88888888888363,92.59259259258909,0.0
USDJPY,20010103,235100,113.89,113.91,113.89,113.91,4,100.0,92.59259259258909,0.0
USDJPY,20010103,235200,113.91,113.91,113.91,113.91,4,100.0,96.29629629629454,0.0
USDJPY,20010103,235300,113.92,113.94,113.92,113.94,4,100.0,100.0,0.0
USDJPY,20010103,235400,113.94,113.94,113.94,113.94,4,100.0,100.0,0.0
USDJPY,20010103,235500,113.94,113.94,113.94,113.94,4,100.0,100.0,0.0
USDJPY,20010103,235600,113.92,113.92,113.9,113.9,4,63.63636363637068,87.87878787879022,-1.0
USDJPY,20010103,235700,113.9,113.91,113.9,113.91,4,72.72727272727155,78.78787878788074,0.0
USDJPY,20010103,235800,113.9,113.9,113.9,113.9,4,60.000000000005684,65.4545454545493,0.0
USDJPY,20010103,235900,113.9,113.9,113.9,113.9,4,60.000000000005684,64.24242424242765,0.0
USDJPY,20010104,0,113.9,113.9,113.9,113.9,4,60.000000000005684,60.000000000005684,0.0
USDJPY,20010104,100,113.86,113.86,113.84,113.84,4,0.0,40.00000000000379,0.0
USDJPY,20010104,200,113.84,113.84,113.84,113.84,4,0.0,20.000000000001894,0.0
USDJPY,20010104,300,113.84,113.84,113.84,113.84,4,0.0,0.0,0.0
USDJPY,20010104,400,113.84,113.84,113.83,113.83,4,0.0,0.0,0.0
USDJPY,20010104,500,113.83,113.83,113.83,113.83,4,0.0,0.0,0.0
USDJPY,20010104,600,113.84,113.89,113.84,113.87,4,36.363636363642236,12.121212121214079,1.0
USDJPY,20010104,700,113.87,113.87,113.87,113.87,4,36.363636363642236,24.242424242428157,0.0
USDJPY,20010104,800,113.87,113.87,113.87,113.87,4,36.363636363642236,36.363636363642236,0.0
USDJPY,20010104,900,113.87,113.87,113.85,113.86,4,33.333333333333336,35.353535353539264,0.0
USDJPY,20010104,1000,113.86,113.86,113.86,113.86,4,37.500000000002224,35.73232323232593,0.0
USDJPY,20010104,1100,113.86,113.86,113.86,113.86,4,42.857142857139955,37.89682539682517,0.0
USDJPY,20010104,1200,113.86,113.89,113.86,113.89,4,85.71428571427991,55.357142857140694,0.0
USDJPY,20010104,1300,113.89,113.9,113.89,113.9,4,100.0,76.19047619047329,0.0
USDJPY,20010104,1400,113.91,113.92,113.9,113.91,4,88.88888888888363,91.53439153438785,0.0
USDJPY,20010104,1500,113.9,113.9,113.89,113.89,4,66.66666666666667,85.18518518518344,0.0
USDJPY,20010104,1600,113.89,113.92,113.89,113.92,4,100.0,85.18518518518344,0.0
USDJPY,20010104,1700,113.92,113.94,113.92,113.94,4,100.0,88.8888888888889,0.0
USDJPY,20010104,1800,113.94,113.96,113.94,113.94,4,84.61538461538714,94.87179487179571,-1.0
USDJPY,20010104,1900,113.94,113.94,113.94,113.94,4,83.3333333333353,89.31623931624081,0.0
USDJPY,20010104,2000,113.94,113.94,113.94,113.94,4,81.81818181818534,83.25563325563593,0.0
USDJPY,20010104,2100,113.94,113.94,113.94,113.94,4,81.81818181818534,82.32323232323533,0.0
USDJPY,20010104,2200,113.94,113.94,113.94,113.94,4,81.81818181818534,81.81818181818534,0.0
USDJPY,20010104,2300,113.94,113.94,113.94,113.94,4,80.00000000000284,81.2121212121245,-1.0
USDJPY,20010104,2400,113.94,113.96,113.94,113.96,4,100.0,87.2727272727294,0.0
USDJPY,20010104,2500,113.96,113.96,113.96,113.96,4,100.0,93.33333333333428,0.0
USDJPY,20010104,2600,113.96,113.97,113.96,113.96,4,87.49999999999334,95.83333333333111,-1.0
USDJPY,20010104,2700,113.96,113.97,113.96,113.96,4,87.49999999999334,91.66666666666224,0.0
